date,user_id,session_id,channel_grouping,campaign,source,medium,page_views,unique_page_views,avg_time_on_page,bounce_rate,transactions,transaction_revenue,conversion_rate
2023-09-09,133f3eee-bdc4-48cf-957a-97d18953773a,14ab6301-83b7-4da9-9533-4c84feea9352,Direct,Launch Promo,facebook,none,7,1,255.13431804462743,1,1,165.0836529573933,0
2023-03-05,7df2e282-a0e0-4ec3-90bd-bc282e97e9c0,c32e97ec-48fd-4036-945c-e7e9672e9d66,Direct,Holiday Special,direct,none,3,2,150.27535187943369,1,1,355.55941958290856,0
2023-11-14,0247ca2b-5d79-4074-97fd-2ca54c2d49ba,94cabed7-2562-4d5b-bdb6-99a3b69c6e03,Referral,Launch Promo,(direct),referral,6,3,238.46427059916368,1,0,22.13638357362629,0
2023-04-13,dd46375c-cfe6-40db-8133-f43e4074786f,a65fe51f-a2db-4d64-bac7-bea48d71db6d,Social,Black Friday,direct,none,1,1,171.41388309479964,0,0,291.13449102424994,1
2023-10-20,4698403d-5be7-460e-9389-c2ed8708226b,deb532a5-631f-4105-8db2-1c7bf2169908,Organic Search,Summer Sale,google_search,organic,6,2,88.0478775079036,1,1,0.0,0
2023-01-11,86ebb69d-8fc5-4584-9a24-4613f70ff859,583067ed-6869-46de-806c-5860ec891bcf,Social,Summer Sale,facebook,social,3,2,154.937656438499,1,0,291.1623071108431,0
2023-01-15,80d9423d-045c-419b-9970-aa14c804f68d,f8cc6847-484d-4a97-b6f7-eed0b28d3c5e,Social,New Year Deal,twitter,social,2,1,123.8626749672221,0,1,170.48527896731815,0
2023-09-09,48576775-720d-46fd-b0de-71e2756039e5,936c3496-b58b-406d-9a89-85aba086e83c,Paid Search,(not set),google,cpc,7,2,221.91828528386569,0,0,243.94174030771813,0
2023-07-28,847ab075-4a78-4c85-8e18-7e30b85001a1,4a83cf02-50a7-489d-b176-855d9f8433f1,Organic Search,Summer Sale,google_search,organic,10,2,235.70596113293828,1,1,3.350739192196073,0
2023-03-14,8deac206-3f5f-4f01-8e9d-2c4af2ece33c,b15af78e-cb56-42cd-84d8-0f4390f7eb54,Organic Search,Holiday Special,google_search,organic,5,3,248.26411114448712,0,0,0.0,0
2023-09-11,3cecf7d3-5d8d-4fb2-bf61-88c8e6aa04af,a556906b-9773-403d-a8f9-27fe7b79dbf8,Organic Search,Holiday Special,google_search,organic,6,3,238.12812916763787,0,0,0.0,0
2023-08-05,1fec09a7-7a4a-4665-82f5-a3b01943672f,d237b20f-9a49-443d-92ca-1d98e52fbdb1,Referral,Summer Sale,(direct),referral,9,3,161.57385902740896,0,0,5.569566999660125,0
2023-10-17,3144caf7-dcca-4add-9b7f-81db11042157,c35a27a7-b5a7-45a6-84cc-291e95eec92d,Paid Search,Launch Promo,bing,cpc,1,1,182.95601712416334,0,0,203.31695293472401,0
2023-04-30,9ab25c72-241f-46cf-997b-a45a4ca3f449,3cbe39d1-9016-479d-bd0c-0292568262a3,Social,New Year Deal,facebook,social,4,1,203.0753703945549,1,0,269.6951433512181,1
2023-11-16,319958b9-5393-4201-9c81-ea40b0c9e03d,eb7edf63-a0c6-4084-bf4b-bf511b7543a0,Organic Search,Summer Sale,google,none,1,2,99.05800404272533,0,0,4.8662865697998114,0
2023-08-19,1849b820-80ce-4724-9153-d7a3bdd26fed,9d424116-ab47-4800-b498-452e36478ce2,Social,Black Friday,facebook,social,3,2,147.39927215514498,0,1,106.76171833525848,0
2023-08-01,07a79157-4acf-4712-b430-5e416d27621c,6c971516-ae10-41b1-ba83-06b62a61a29c,Direct,Launch Promo,facebook,none,4,3,300.0,0,2,0.0,0
2023-05-08,2412d0d7-b5da-4b97-85e3-bf9de0246aba,96338d04-58e1-4397-8124-e30cbd713f94,Paid Search,Holiday Special,bing,cpc,9,2,104.76147644809002,1,0,14.667160043663188,0
2023-04-20,ecdc51b7-2399-4966-8f51-e2ab6eba1e62,33847790-1b59-42e6-ac9c-3226b27d4262,Paid Search,Launch Promo,google,cpc,5,3,147.82336961233995,0,0,20.22162482551282,0
2023-06-23,a8588f77-ce94-4ba4-9dd0-bd350857d33b,c1908679-d832-4c57-bed2-397f57a980d3,Referral,Summer Sale,(direct),none,5,1,64.51125199856962,1,1,222.12780907542188,1
2023-06-02,b24313f2-172b-48c3-8e59-9145067db054,f5e937b5-746a-48cc-8215-5cd1cbeb06a3,Paid Search,(not set),google,cpc,3,4,94.85907668501605,1,0,0.0,0
2023-08-29,cd609333-b227-4ac1-a5ac-8b01e55d7464,dd23f3a3-d658-4891-b8fc-fb4ffec66f3e,Paid Search,Holiday Special,google,cpc,4,3,140.1376157883895,1,0,85.55331024220138,0
2023-06-19,2fa0c5e8-302f-435d-a430-de0a412b0b87,e358c59a-26ce-48ad-9775-2aa355e1a43d,Paid Search,Black Friday,google,cpc,6,3,190.31651172980318,0,1,79.85272125211316,0
2023-05-21,f5d68e74-fadb-4ed2-87be-4cc74c114453,e5c8ade8-73e1-4f01-adad-b013f154986c,Organic Search,Launch Promo,google_search,organic,4,1,145.96469766617298,1,1,187.21488448355672,0
2023-10-23,65a435b2-cf8f-45a9-9b55-e6eb3868ba89,cf95ed10-e68a-4217-ac90-1b4db9f661cd,Referral,Summer Sale,(direct),referral,4,1,73.06720620495523,0,1,277.4178393510459,0
2023-12-10,e33c7466-fcf5-41c7-844f-234e13a73cc9,123902fc-670d-4728-b9e2-6ce519aae1cf,Referral,(not set),(direct),referral,5,3,126.45622441198009,0,1,49.90389951203113,1
2023-01-27,9c0de402-727c-4738-b16f-49779c47007b,3d637c21-0419-4dd2-a338-3b3e96443aaa,CPC,Black Friday,direct,none,1,2,82.59943488047813,0,0,293.69092893745506,0
2023-10-27,25b71ddc-0748-40c0-9b19-6822d73a9366,20495edf-40da-4c2c-8830-dadfcbdc034f,Organic Search,Summer Sale,google_search,organic,1,5,263.5705008916861,1,0,125.44582928294736,0
2023-04-23,2dfe9081-1b84-4153-9a89-8511e1d60cf1,a1b31497-88d3-4d47-b521-ed4ea358dd87,Organic Search,(not set),google_search,organic,1,2,182.9739289973532,0,0,0.0,0
2023-09-27,b6bd302e-5fe3-4c82-856e-7107b5540958,a836eeb6-18d9-44ca-aa54-e72114fe5117,Paid Search,Black Friday,google,cpc,5,5,140.82020851812024,1,1,0.0,0
2023-04-09,fea31e43-09cb-4c72-9479-12e92a669c05,5e6f4716-15e6-4633-9b98-8c2e17cfe564,Social,Launch Promo,direct,none,3,1,90.75722753748491,0,0,72.6887097547407,0
2023-12-04,155ae653-f9f2-4b2e-8c14-fb77135e5d15,e88677c5-1591-4ff1-8a8e-0aec207225fe,Paid Search,Summer Sale,google,cpc,4,1,119.30039751278525,0,1,0.0,0
2023-06-26,eae05a3f-0d48-4691-b396-2eb6218204f9,d39e701f-55f3-4bb6-912f-a4018c7f7b2d,Referral,Holiday Special,(direct),referral,3,2,113.43467160546818,0,0,0.0,0
2023-07-09,240cbd6a-e049-45f1-9264-d70dfb001908,aadfb88f-0705-4273-9f5a-c853987d409e,Organic Search,(not set),google_search,organic,3,1,169.58874359162385,0,1,174.37588763450603,0
2023-10-13,8da6f3ab-0d94-49a4-85b1-0e6766148eb2,44cc7644-83af-405d-96ad-9e8402f92b4f,Referral,New Year Deal,(direct),referral,4,5,141.6847080600856,0,0,279.96625131492783,0
2023-01-04,78dcf705-b34d-4c83-85bb-3bb29ff00d32,0ffb3591-ef0c-4f3d-b40a-ef1169c8d696,Social,Summer Sale,twitter,social,1,2,69.93171137837092,1,1,138.1820551376335,1
2023-12-06,82071411-4af0-4586-9319-dc278f7cbf3a,deae36b8-8739-4f70-9265-2c3f1d3f25c8,Paid Search,New Year Deal,google,cpc,4,1,287.518509657437,0,2,167.29739555446974,0
2023-08-07,5d8d3cd3-59c2-42ce-b44d-a6e679f3b8b6,05a5f26e-ade2-4a80-99d2-036d80bf77c5,Organic Search,Black Friday,google_search,organic,3,3,77.93067009051555,0,0,100.6498961832587,0
2023-06-04,ae00d54b-a11a-44e2-8335-90fa98b1ecad,e551b942-e67d-4323-9169-d7d8b8add8bf,Referral,Launch Promo,(direct),referral,3,2,155.2652749875112,0,0,196.24977706225434,0
2023-04-08,f0922d35-d438-4589-a8b8-66414a42bac0,e4117c0a-ce6a-450b-a696-f5d1b204ed2c,Referral,Summer Sale,(direct),referral,7,4,171.54479272475456,1,0,67.96016526827711,0
2023-06-25,9f2f59dd-8419-4337-9e7d-a491437a741f,93bf96c5-4829-4eaa-b073-dffc3e081057,Organic Search,(not set),google_search,organic,6,2,113.86230894540196,1,2,198.38118547340895,0
2023-11-07,bc4be50d-5603-45dc-b1d1-81ac35b3ecce,e5f87993-c361-420b-a7ad-4ce2ee86e2fe,Direct,Summer Sale,bing,none,1,3,58.421552541963095,0,0,261.9515539099293,1
2023-07-21,4d79a8a0-4830-4074-b720-265ac0c7c7d6,fae56fe2-32c5-4a23-b0b8-ca4e46a4ff0d,Referral,(not set),(direct),referral,2,2,122.12377053511705,1,0,132.58982694326914,0
2023-05-03,60891bc7-18b2-4cb5-aa5d-e61ad2b24653,4e9a5d0e-4da7-4742-aab7-853c0e410d9c,Social,Summer Sale,facebook,social,2,3,92.1793538671763,0,0,108.75613601512481,0
2023-09-09,59abe612-e150-46a4-80f7-0121cdbd1060,234f8b86-5165-4fa4-97f7-16d318374cd6,Social,Summer Sale,facebook,social,7,1,276.0537770842342,1,0,289.1972582784514,0
2023-08-07,8e760104-3141-4baa-9e73-1b75a473df25,393c0f25-d5c1-47cb-9e6d-638cfdffe2ad,Social,Black Friday,facebook,social,4,2,215.46616285127186,0,1,243.47860855009145,0
2023-12-11,bc15887d-8be7-4de7-a8e4-c8712d4bc898,0cd7e6b9-13d5-4694-8d3f-0e017e469c98,Social,New Year Deal,facebook,social,6,3,21.717188571809658,0,0,217.58293566569193,0
2023-09-14,f2f39185-6fe1-4a42-9cb3-ba7eb103a806,a13bc1bd-c0c1-4126-ae68-b2e785bc0ca0,Organic Search,New Year Deal,bing,none,4,1,199.52768382771677,1,0,183.70033069409988,0
2023-06-22,b20422c3-26b8-43d4-a274-40878ada5d70,fd513aea-bab0-42ae-9213-c472f3d02c11,Social,Launch Promo,twitter,social,3,4,162.92066804042457,0,0,170.00489758181004,0
2023-01-11,c5600260-cf1c-4910-b153-b2f11ffa80a8,2b6981da-6178-4135-887e-64b4b3d50a8e,CPC,Launch Promo,bing,none,4,3,113.50954354116234,0,0,153.2381089850191,0
2023-07-19,98a44425-7741-44ba-8cb8-34d726f0b65b,e33c277e-58e0-445e-a7c0-7a1efb4e5aed,Organic Search,Summer Sale,google_search,organic,1,2,10.0,0,1,198.96401685659578,0
2023-08-26,376f05f6-88ef-40f9-a069-6a90f84e57e7,d62c415a-ff37-4321-b8ac-2231baba842d,Organic Search,Holiday Special,google_search,organic,5,2,190.02252525217128,1,1,177.67485545660173,1
2023-06-04,5c84bc42-be7b-4428-ab42-e74c0ba2233a,d62cea7f-3272-4470-af22-6d6bf7f25435,Organic Search,Launch Promo,google_search,organic,5,2,111.68255953660513,1,2,63.67991735314047,0
2023-03-24,3cff11df-d7e4-4f77-be5f-8c84df193985,3e9164fc-f1f5-40b2-aee1-980ff89a429a,Paid Search,New Year Deal,google,cpc,4,5,91.64100618064738,0,0,125.90855692660624,0
2023-08-22,e11b9cd4-5457-4eaf-9004-cc3e4d614331,e03eb4d8-62cb-4231-8107-8f1b606dd93a,Paid Search,Launch Promo,bing,cpc,6,1,128.4253356400714,1,0,251.16576621988,0
2023-06-13,bb60209c-ea5b-42d7-9973-c5bff9ba1bc0,23304443-36a2-4450-9d42-3b5b10540fcb,Paid Search,Holiday Special,google,cpc,6,4,159.36920509363983,0,1,313.7935340495906,1
2023-04-17,797f7367-652a-4d60-ad80-8ed8145d1311,29940a95-9785-4f87-8600-284e1639f42f,Organic Search,Black Friday,google_search,organic,6,4,38.02510454345918,1,0,318.0747619797527,0
2023-09-08,633a9292-4bce-43af-ab69-a5a212e8c20e,d2424bc4-147d-4d1a-8799-a4fd8241cfe6,Social,Holiday Special,facebook,social,8,3,245.54501382705746,1,0,0.0,0
2023-09-10,941ea44c-f21d-4bbd-a7ec-acb77a5c880e,42667a5c-30e6-4306-830a-ff575cfd03f5,Social,New Year Deal,facebook,social,2,3,135.94877701934277,1,1,294.0222580589593,0
2023-02-02,38c54a28-20f7-4de4-b9e9-9f2afcf981ef,61f76a55-65af-4e6d-b9c0-639788062aa4,Referral,Summer Sale,(direct),referral,4,3,86.33060033558064,1,1,200.59360062622437,0
2023-10-04,351fefc4-82b3-4295-a461-60a8b5b4f1fc,1d392fd2-1369-4648-b0d8-bfac9e97196d,Referral,(not set),(direct),referral,4,3,170.16837679127877,0,2,67.87687329010868,0
2023-04-01,bbdb3b1d-25d0-4c7b-b271-b5f1bdee061c,87128e13-f8ac-4e37-a8c3-ba9f5f78cb4a,Paid Search,Launch Promo,google,cpc,6,1,159.53499494950466,0,0,273.1521220077507,0
2023-12-05,98c197e3-1447-4494-b35b-2afb6dcfd97d,45b2e93b-6471-4979-9190-16acee782253,Social,New Year Deal,facebook,none,1,2,10.0,0,1,3.6847219628553916,1
2023-02-07,54c57e97-d52b-4bd3-8ceb-c76c6fd52709,4b304c89-cc17-4ca7-bb0f-d4190f10d24d,Organic Search,Launch Promo,google_search,organic,3,1,21.64229660882438,0,0,69.99258899031449,0
2023-09-30,8b9068d2-5aa6-4fdc-ae48-66222850a347,efc8831f-584a-4de9-a199-8564306b2b85,Paid Search,(not set),google,cpc,2,4,126.46534346706567,0,1,72.7085026957278,0
2023-05-17,23674dea-8731-41b2-842a-52225a13e129,f34fb022-5e9b-4250-987d-f6d05c357c10,Organic Search,Holiday Special,google_search,organic,5,3,32.86781707725038,0,1,110.43866276336948,0
2023-04-04,261ff66b-8af4-4910-9394-1e052ced0478,45a0cf6b-f5a0-41ca-8b06-05af51b02014,Paid Search,New Year Deal,google,cpc,4,2,83.0953776306484,1,0,145.11364363121928,1
2023-09-11,30ec902d-46b1-439e-a9bc-89af191742d5,498bca6d-7db2-4b89-a44a-5f02fc482a9d,Paid Search,Summer Sale,google,cpc,3,5,13.748121710801314,0,0,18.42891824736303,0
2023-03-24,d3d45af0-778f-416c-83e3-012ee9119d4b,103cead5-448d-4df0-b3bc-18279af50322,Social,Holiday Special,facebook,social,1,4,85.44494744094244,1,2,0.0,0
2023-01-21,f16159c3-6bf5-4c35-bf6c-55534b015890,d20c9c06-6ad5-47e9-9426-bd30fd4e42aa,Organic Search,(not set),google_search,organic,3,2,176.61695085882127,0,0,293.5760396551086,1
2023-10-09,fceb0eca-4693-4be1-b842-bd17d5f614a1,d7494e75-a185-4f5b-8401-6ad70930ab7d,Social,Black Friday,facebook,social,1,4,300.0,1,1,381.2639802122851,0
2023-05-14,d49bb73f-d0ec-4bb8-a64b-cabdc6d6377a,0988f5f2-3519-4925-a3ab-9effe069a3b4,Social,Summer Sale,facebook,social,3,1,142.5488911772589,0,1,181.2802062767601,0
2023-03-26,1ea79a61-a5f1-4894-8818-4cf43d7e5a52,30da265f-e218-45fb-9e90-b49b5f775ade,Organic Search,Launch Promo,google_search,organic,3,3,113.6736915116361,0,1,109.86781735992984,0
2023-01-11,6922a521-abfa-4173-8baf-de61524246be,25c00b8a-9619-4515-af9b-e599828c85be,CPC,Summer Sale,bing,none,5,5,29.228356401401356,0,0,39.59420306353071,0
2023-04-20,263dd6c0-517c-4acb-8c6f-da191dd06669,921ab82d-a744-42b0-8a49-fe97636e45f4,Social,Summer Sale,facebook,social,4,1,155.89553900420862,0,0,132.7274717426381,0
2023-01-25,08247eb0-10d7-4ba9-96d5-13db85fca1db,264c61b1-1124-437c-ad8c-bc773f12bdf0,Organic Search,Launch Promo,google_search,organic,3,1,84.39956579951252,0,1,242.39286357858185,0
2023-05-08,5726c38b-6dd4-42b1-ace5-36371742e05b,3d9ce606-c92d-4f83-8fcd-91c1bd75812a,Referral,New Year Deal,(direct),referral,6,4,141.94914308755932,1,1,273.38316431948,1
2023-09-25,978c95a1-a8d0-4275-9316-ca047e906d46,a0322809-77c6-497a-b227-a171279ddb67,Referral,(not set),bing,none,1,2,121.47576715232277,0,2,188.42335747726992,0
2023-09-07,63881c38-6c6c-454b-89df-0d43799dd502,81335949-71ae-40fb-b4b6-36acc48bca3f,Referral,Summer Sale,(direct),referral,3,3,107.9780235323291,0,0,23.16748274706366,0
2023-11-26,9f580534-9195-4de2-bf4b-174049e5a454,6205c653-c19e-4750-a091-53a2b4020375,Organic Search,(not set),facebook,none,1,2,92.77159570936976,1,2,20.742210129896932,0
2023-07-27,8b5a9e9f-3c5e-4752-9054-3ea5ac1ccf30,d3967595-7962-4189-a402-f07755d74747,Paid Search,Summer Sale,google,cpc,2,4,255.7346983731416,0,1,64.590557788655,0
2023-01-26,6c101056-e81e-44b5-8cc6-7785b14f8c49,0e3e36a7-42c5-4d5c-a855-fef2368143f9,Organic Search,New Year Deal,google_search,organic,4,1,60.895370375057766,1,1,106.17574527957382,0
2023-07-23,48eb51d5-bea9-48ff-b344-e8ec82db848f,45b9834b-ea49-4c84-9b02-991bd1029e34,Social,Launch Promo,facebook,social,1,4,150.7046254297398,1,0,386.46198404220615,0
2023-03-01,5ad7ba2d-d5ba-4bea-b41c-79feb0e642e7,cac0af61-b340-4224-b5fb-0f14c09c3e70,CPC,Holiday Special,facebook,none,5,1,102.90047107115592,0,1,306.64737823502514,0
2023-11-21,113e8777-2814-474f-ba9d-f61949d84859,9b3b1d38-b293-42ef-afb8-77cf945a2858,Paid Search,Holiday Special,google,cpc,1,1,97.96333493062139,1,2,5.59611893808912,0
2023-05-28,ea916c17-d2b8-43a7-995b-99c62cd06950,f346893d-329d-4f9d-b7d0-dbef1d82c495,Paid Search,Black Friday,google,cpc,2,1,263.76859956216657,1,1,100.74248304936589,0
2023-09-22,749a85b7-2b87-45c0-8f90-dd658ffacdbe,d1d00ebd-1095-433f-98e1-92582df582b1,Organic Search,Launch Promo,google_search,organic,2,3,240.91914555883113,0,0,0.0,0
2023-09-30,65b7ed01-9db9-455c-ba8c-3477cff8f794,96c052d7-2071-40a0-a147-5ccd56055be2,Referral,Black Friday,(direct),referral,9,3,63.018363865199106,0,1,115.36597420944165,0
2023-02-19,96e68772-961c-4692-afd8-319126c31696,f7fbce49-185b-458a-852d-cc8b0fb041f5,Social,Black Friday,facebook,social,1,1,172.8480950706064,0,0,181.6688189464369,0
2023-12-06,6b32181f-8fc0-4942-a38b-dbcbc1930338,7cb794b2-bd87-4c02-9f22-bf1949deff0f,Organic Search,Summer Sale,google_search,organic,3,1,137.43492995498033,0,0,60.4577517249742,0
2023-04-20,a3cf8956-c8f1-4738-b62a-f2a16042df74,441e5673-41f0-4657-a7e0-9093dab9c89c,Social,New Year Deal,facebook,social,7,3,173.7050845819624,1,2,81.39428473207235,0
2023-08-17,00cbb2c6-8c0c-43bb-9dfc-30fe391329c7,eb80f9e7-60f0-402c-990b-085ed0d45782,Referral,Launch Promo,(direct),referral,8,4,163.360804702054,0,2,105.66279346009682,1
2023-01-09,89ef54d6-5889-47c8-ad67-e6c930e2ad1b,47a9c730-c4aa-44c2-9e52-17fb47b25194,Paid Search,Summer Sale,google,cpc,1,3,172.74707532432535,1,0,2.239846678759278,0
2023-02-14,3cc444e5-3e82-44d4-b3e0-1948c772c5ac,5e21b57f-1388-463b-bbb1-4ef332e39edd,Paid Search,Holiday Special,bing,cpc,6,1,114.24793265392782,1,0,149.07718953681714,0
2023-11-30,60f6c27c-d8de-4a50-b2db-0e9987f36c9c,22de1956-1482-4115-82f3-9b4b958d4341,Referral,New Year Deal,(direct),referral,3,1,10.0,1,0,92.40432977217716,0
2023-09-03,0c9fffd3-04e0-425b-834a-7a094874f341,4a3ba1ae-6767-418b-a70f-b5afe6905fcf,CPC,Summer Sale,google,none,3,4,135.9465909075312,0,0,117.66632445095051,0
2023-03-07,271004f5-9b58-4ed0-b8c1-0f5c4e87d8ce,00b051ed-7c18-40fb-8ca0-0cf653b761fb,Organic Search,New Year Deal,google_search,organic,7,2,58.51508972442406,1,0,42.695190863645365,0
2023-03-03,bf7e161a-f028-4820-b5cd-dde076f1895d,e4a719bc-620b-461e-8512-9661517a803a,Paid Search,Launch Promo,google,cpc,4,5,190.79138752363983,0,1,106.78967130919679,1
2023-05-31,239f8757-7aef-410f-97ca-ae6a41d1a8ad,634faef2-0874-474a-9c5b-6a385fc8da96,Paid Search,New Year Deal,google,cpc,4,2,96.6188608008774,0,1,355.3268422173664,0
2023-04-06,91dbde77-e681-4af2-b016-381b3cbf254d,42c082f1-b5da-45da-a23c-35060b962a3b,Paid Search,New Year Deal,google,cpc,9,1,198.11657667378026,1,0,68.48880176380814,0
2023-03-13,e1bfc480-f1fd-49a6-a146-7350e5caad64,bfad69ca-8b38-40a0-b0ec-2d9590e5a8f4,Referral,Black Friday,(direct),referral,5,3,257.8621452532068,1,1,83.76529178521409,0
2023-02-24,f6d411c7-b189-4fcb-a353-91d2de421f72,ea631445-9c9a-4682-9ba1-ad90e0c8a84d,Paid Search,Summer Sale,google,cpc,8,4,210.96801036855106,0,0,0.0,0
2023-12-16,8f12dc48-3aeb-4ba4-b53e-f679fad3f01d,98a03a5e-357f-4563-a929-f10de9a00657,CPC,Holiday Special,(direct),none,8,3,293.3052960000486,1,1,117.86711692054371,0
2023-02-02,25b0b35a-1c29-40fc-aaff-af6ad0fb4c55,b96e8213-0b74-41dd-888c-d743e30edfea,Referral,Launch Promo,(direct),referral,6,1,177.30940385700853,1,1,148.9534048755575,0
2023-06-23,91a977f5-a1f5-44d6-9249-67b4a33d9104,f5e73d13-ae1b-4838-a6ff-531137d2904b,Organic Search,(not set),google_search,organic,6,3,210.40548249727902,1,0,274.88483559878847,0
2023-04-30,b34a2aec-38e3-4141-9262-a010076a2d9a,d8c7dff3-600e-472e-8e43-b15c42cf5b92,Social,(not set),facebook,social,2,1,227.2157979697563,1,1,257.40587570332525,0
2023-08-26,4a1dd70a-658d-4c50-b7ef-6b60c52701a8,c230f8d7-db28-45e4-af6c-7bbb8f3ecd78,Referral,(not set),(direct),referral,4,1,107.69103864045599,0,2,74.2484310136999,0
2023-03-15,bf956e95-14d8-47fa-a0b9-b583640bf2e4,a5ac6950-cb9f-4e98-88d4-4fcc4af9dcbf,Social,Holiday Special,facebook,social,6,2,194.25009749081548,0,1,2.8758001156967623,0
2023-05-22,c4b9f5db-2eb4-4d4a-8ec1-3387745f75e3,de05ec9b-ca4b-4294-acca-871b258a6eb6,Organic Search,Launch Promo,google_search,organic,8,3,283.64905946821295,0,1,0.0,0
2023-10-05,7c130426-b79a-4c54-97d0-314568e17ebf,8e79ba82-f2f8-481e-9356-ff24285a6345,Social,New Year Deal,twitter,social,1,4,290.0515431251795,1,0,154.053093083812,1
2023-11-30,443a15ae-99a8-4788-9abe-c42ac8dd3670,632d0412-151f-4d9d-b205-0978353b19d6,Organic Search,Holiday Special,google_search,organic,2,5,248.29260537806297,1,1,0.0,0
2023-11-04,9d7f2fc8-2f10-4edc-b127-ec6e6b3d99de,aa74d7d8-a183-44ad-93db-3a62ee2a41f1,Social,(not set),twitter,social,10,2,223.7356841420687,0,1,243.62154051382154,0
2023-11-14,eb82a977-bd4c-4f2a-9b17-e858fd79c271,654ee5b3-501d-4944-9499-c0fedeb05b45,Paid Search,New Year Deal,google,cpc,5,3,86.17605500048371,0,1,0.0,0
2023-06-24,fba0d6b7-cd23-40a7-86ae-e68119d2ca3b,d43fa1c8-fab5-4ae9-95cc-c8cc4b2515d9,Paid Search,Summer Sale,google,cpc,4,4,49.56170534212343,0,1,156.4682518075614,1
2023-10-20,9a8c5860-956e-4bb6-8006-696fcbd1e596,50d47e1c-c086-49b0-b644-986f5c46990a,Organic Search,(not set),facebook,none,4,3,138.34181574592512,0,0,0.0,0
2023-09-15,1bd8c4a0-c128-435b-bf89-0f27ecc037ea,e1d0465e-2693-40c2-a6dc-b77989f14e64,Social,Summer Sale,facebook,none,6,3,107.66419316616776,0,0,381.9898695674839,0
2023-09-06,8f0f37e6-7d0d-42c8-a167-dfb7593f5241,3d370d7c-88bc-4026-889a-ac24b124a76f,Organic Search,Summer Sale,google_search,organic,7,5,141.6469720561186,1,2,160.9053460036686,0
2023-08-23,fe80256a-91b1-4e5a-b63e-e790a73ad3f9,40440a00-686b-4bce-96e6-8d4a54e84060,Social,Black Friday,facebook,social,7,1,167.33635271988055,0,0,170.09518952710846,0
2023-01-05,3af6463a-9360-4085-8320-1bba7eeaca25,903f9725-a4f8-490e-b9f7-1529969b5b7d,Social,Holiday Special,facebook,social,3,5,143.78206791677854,1,1,233.49700892536555,0
2023-01-02,f7b70301-a44b-4be0-ad54-2850ef81e52e,bbf93a33-5599-4bed-9f47-8f898ab502a1,Referral,(not set),(direct),referral,8,1,181.89990535063166,1,0,136.2733997237779,0
2023-06-21,9dbbd81f-93fc-42ce-9dd4-f2591fed40ae,e9165e82-5cd9-4df6-8ab7-148e0303ae60,Organic Search,Launch Promo,google,none,8,3,75.58381410272041,0,1,71.35461925636363,0
2023-06-28,50516662-8fc4-4d99-a4e2-e895f267d3f0,04fbb655-db23-4248-a83e-7ee788aa595b,Paid Search,New Year Deal,google,cpc,3,5,162.28292051770288,0,0,225.96153657698514,0
2023-12-31,fe891626-e748-4f19-9e81-5348fbd87e2e,8c10927a-8cec-4d90-837b-0c0711760b2c,CPC,Launch Promo,google,none,6,5,139.53458907035272,1,1,531.4317475867515,0
2023-05-08,b6d283c8-91de-45d3-a55e-921f23683d19,4ffde4f1-3849-4ad3-83cb-3345ab31cfdc,Referral,Black Friday,(direct),referral,6,5,212.78878805737565,1,0,233.26666339067862,1
2023-01-29,051cebec-b415-4199-8f43-818d63d228f5,c3d79640-99f2-488b-9f92-ce92450a1a40,Paid Search,Black Friday,bing,cpc,10,1,161.46721615390422,0,0,212.26808551420197,0
2023-03-01,f9d338fb-3fe8-41ae-a8b4-b18d558875dc,9b6b2994-f2a2-481d-8e8a-dfca68510e30,Social,Summer Sale,twitter,social,8,3,118.77749464455651,1,1,0.0,0
2023-05-14,8e875f03-4f78-41a3-8da6-5101357e92f7,96472b97-3c4a-4ffd-906a-9866ec91b80e,Paid Search,Holiday Special,google,cpc,2,3,117.30926394201558,1,0,48.636159733391736,0
2023-05-04,350188df-846c-47ef-9132-24f901719b60,f9ad1086-374d-4252-96f8-a7d0b846fcd3,Referral,Summer Sale,(direct),referral,2,3,235.59326356410207,0,0,190.9373065322847,0
2023-11-03,6c2f65cb-d283-46e7-ac28-9f9355445f64,24fa1940-1e98-4d98-bd7b-e77d0fc72887,Organic Search,Launch Promo,google_search,organic,1,3,10.0,1,1,0.0,0
2023-11-23,224aa0b8-8f1e-4df9-9c87-64aeddb8bf05,6d7a3a01-9efe-45e5-97a9-9135aed45d77,CPC,Black Friday,bing,none,6,4,186.59667886464368,1,0,129.21141188098613,0
2023-05-14,b1908669-a25b-4b3a-8af7-be0b2c105efb,c976b983-0c0b-4e74-89ce-57528257e832,Organic Search,(not set),google_search,organic,2,1,172.85592930749144,1,0,269.6802794421819,0
2023-02-14,20196333-32f2-42f3-b179-15ec4ffa5df0,88be5572-3671-434f-b788-95b30b5dde50,Social,Launch Promo,facebook,social,5,4,221.59361856818418,1,0,168.6778166631708,0
2023-09-01,f2230d93-6ba0-4520-b236-d39951e1b8c7,0c6930bb-87e6-4484-995a-c77cadb3062e,Organic Search,Launch Promo,google_search,organic,4,3,148.05544637542874,1,2,83.19101327958987,0
2023-09-05,5aa09fce-355c-4b1f-b83b-749908013cd6,e33f2c24-983e-42ff-972c-524e568e62a7,Social,Summer Sale,facebook,social,1,2,49.634277721140606,0,1,79.48095322685288,0
